from_stop_id,from_stop_name,to_stop_id,to_stop_name,time_type,aggregated_mean,aggregated_sample_size,route_id,direction_id,route_mean,route_sample_size
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,night,132.48,3408,9011005020200000,1,132.75,1704
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,night,132.48,3408,9011005020400000,1,132.21,1704
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,night,101.0,25568,9011005020200000,1,100.99,12573
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,night,101.0,25568,9011005020400000,1,101.0,12995
9022005004076002,Bygdegatan,9022005004084002,Odalgatan,night,50.16,14424,9011005020200000,1,50.16,14424
9022005004084002,Odalgatan,9022005000469003,Tegskiftesgatan,night,54.53,14423,9011005020200000,1,54.53,14423
9022005004230001,Garnisonen,9022005004236001,Djurgården,night,88.57,25602,9011005020200000,1,89.57,12606
9022005004230001,Garnisonen,9022005004236001,Djurgården,night,88.57,25602,9011005020400000,1,87.6,12996
9022005004236001,Djurgården,9022005004251002,Djurgården centrum,night,162.26,14400,9011005020200000,1,162.26,14400
9022005004250002,Hemmansgatan,9022005004076002,Bygdegatan,night,76.41,14424,9011005020200000,1,76.41,14424
9022005004251002,Djurgården centrum,9022005004250002,Hemmansgatan,night,102.15,14422,9011005020200000,1,102.15,14422
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,pm_rush,117.49,22156,9011005020200000,1,116.82,5863
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,pm_rush,117.49,22156,9011005020400000,1,120.52,6086
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,pm_rush,117.49,22156,9011005021600000,0,113.48,3432
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,pm_rush,117.49,22156,9011005021700000,1,118.22,3087
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,pm_rush,117.49,22156,9011005021800000,1,116.68,3688
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,pm_rush,98.99,22182,9011005020200000,1,98.91,5864
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,pm_rush,98.99,22182,9011005020400000,1,101.26,6086
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,pm_rush,98.99,22182,9011005021600000,0,94.27,3458
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,pm_rush,98.99,22182,9011005021700000,1,101.58,3087
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,pm_rush,98.99,22182,9011005021800000,1,97.65,3687
9022005000404001,Infanterivägen,9022005004236001,Djurgården,pm_rush,63.71,1420,9011005020200000,1,64.22,710
9022005000404001,Infanterivägen,9022005004236001,Djurgården,pm_rush,63.71,1420,9011005020400000,1,63.19,710
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,pm_rush,208.64,1420,9011005020200000,1,204.85,710
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,pm_rush,208.64,1420,9011005020400000,1,212.44,710
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,pm_rush,114.35,10531,9011005020200000,1,113.59,5154
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,pm_rush,114.35,10531,9011005020400000,1,115.07,5377
9022005004076002,Bygdegatan,9022005004084002,Odalgatan,pm_rush,53.15,5911,9011005020200000,1,53.15,5911
9022005004084002,Odalgatan,9022005000469003,Tegskiftesgatan,pm_rush,42.38,5910,9011005020200000,1,42.38,5910
9022005004230001,Garnisonen,9022005004236001,Djurgården,pm_rush,92.25,10534,9011005020200000,1,92.13,5157
9022005004230001,Garnisonen,9022005004236001,Djurgården,pm_rush,92.25,10534,9011005020400000,1,92.37,5377
9022005004236001,Djurgården,9022005004251002,Djurgården centrum,pm_rush,165.09,5900,9011005020200000,1,165.09,5900
9022005004250002,Hemmansgatan,9022005004076002,Bygdegatan,pm_rush,80.38,5911,9011005020200000,1,80.38,5911
9022005004251002,Djurgården centrum,9022005004250002,Hemmansgatan,pm_rush,109.42,5911,9011005020200000,1,109.42,5911
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,weekend,90.35,50950,9011005020200000,1,91.22,11774
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,weekend,90.35,50950,9011005020400000,1,92.68,12404
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,weekend,90.35,50950,9011005021600000,0,87.82,8764
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,weekend,90.35,50950,9011005021700000,1,88.93,8880
9022005000042001,Tinnerbäcksbadet,9022005000198001,US Norra entrén,weekend,90.35,50950,9011005021800000,1,89.88,9128
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,weekend,96.02,51015,9011005020200000,1,101.12,11774
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,weekend,96.02,51015,9011005020400000,1,97.72,12406
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,weekend,96.02,51015,9011005021600000,0,85.39,8827
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,weekend,96.02,51015,9011005021700000,1,95.81,8880
9022005000198001,US Norra entrén,9022005001249001,US Södra entrén,weekend,96.02,51015,9011005021800000,1,97.6,9128
9022005000404001,Infanterivägen,9022005004236001,Djurgården,weekend,60.71,2788,9011005020200000,1,61.46,1380
9022005000404001,Infanterivägen,9022005004236001,Djurgården,weekend,60.71,2788,9011005020400000,1,59.97,1408
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,weekend,130.63,2787,9011005020200000,1,130.22,1380
9022005001249001,US Södra entrén,9022005000404001,Infanterivägen,weekend,130.63,2787,9011005020400000,1,131.04,1407
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,weekend,98.71,21398,9011005020200000,1,98.77,10398
9022005001249001,US Södra entrén,9022005004230001,Garnisonen,weekend,98.71,21398,9011005020400000,1,98.66,11000
9022005004076002,Bygdegatan,9022005004084002,Odalgatan,weekend,46.6,11879,9011005020200000,1,46.6,11879
9022005004084002,Odalgatan,9022005000469003,Tegskiftesgatan,weekend,62.13,11879,9011005020200000,1,62.13,11879
9022005004230001,Garnisonen,9022005004236001,Djurgården,weekend,88.79,21437,9011005020200000,1,89.42,10436
9022005004230001,Garnisonen,9022005004236001,Djurgården,weekend,88.79,21437,9011005020400000,1,88.19,11001
9022005004236001,Djurgården,9022005004251002,Djurgården centrum,weekend,162.44,11869,9011005020200000,1,162.44,11869
9022005004250002,Hemmansgatan,9022005004076002,Bygdegatan,weekend,73.68,11879,9011005020200000,1,73.68,11879
9022005004251002,Djurgården centrum,9022005004250002,Hemmansgatan,weekend,100.17,11879,9011005020200000,1,100.17,11879
9022005000214001,Ryd centrum,9022005001315001,Solhaga,am_rush,123.4,11957,9011005020300000,0,123.4,11957
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,am_rush,71.12,26829,9011005020300000,0,71.76,11956
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,am_rush,71.12,26829,9011005020600000,0,69.51,8974
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,am_rush,71.12,26829,9011005021200000,0,72.25,5899
9022005001243002,Kungsgatan,9022005000050005,Linköpings resecentrum,am_rush,116.58,11747,9011005020300000,0,116.58,11747
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,am_rush,108.08,21170,9011005020300000,0,108.41,11962
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,am_rush,108.08,21170,9011005020600000,0,107.94,8978
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,am_rush,108.08,21170,9011005021200000,0,96.31,230
9022005001254001,Vallaplan,9022005001253001,Parkgatan,am_rush,73.26,26834,9011005020300000,0,72.75,11955
9022005001254001,Vallaplan,9022005001253001,Parkgatan,am_rush,73.26,26834,9011005020600000,0,71.99,8976
9022005001254001,Vallaplan,9022005001253001,Parkgatan,am_rush,73.26,26834,9011005021200000,0,76.21,5903
9022005001259002,Barnhemsgatan,9022005000046004,Trädgårdstorget,am_rush,216.97,1229,9011005020300000,0,211.3,1079
9022005001259002,Barnhemsgatan,9022005000046004,Trädgårdstorget,am_rush,216.97,1229,9011005020600000,0,257.76,150
9022005001259002,Barnhemsgatan,9022005001268002,Stora Torget,am_rush,123.28,18893,9011005020300000,0,123.18,10883
9022005001259002,Barnhemsgatan,9022005001268002,Stora Torget,am_rush,123.28,18893,9011005020600000,0,123.42,8010
9022005001268002,Stora Torget,9022005000050005,Linköpings resecentrum,am_rush,325.11,216,9011005020300000,0,325.11,216
9022005001268002,Stora Torget,9022005001243002,Kungsgatan,am_rush,113.08,18514,9011005020300000,0,113.31,10668
9022005001268002,Stora Torget,9022005001243002,Kungsgatan,am_rush,113.08,18514,9011005020600000,0,112.76,7846
9022005001315001,Solhaga,9022005000215001,Gamla Linköping,am_rush,164.1,11955,9011005020300000,0,164.1,11955
9022005001338001,Alsättersgatan,9022005001341001,Hangaren,am_rush,66.31,11954,9011005020300000,0,66.31,11954
9022005001339001,Björnkärrsskolan,9022005001338001,Alsättersgatan,am_rush,59.67,11954,9011005020300000,0,59.67,11954
9022005001341001,Hangaren,9022005001343001,Mårdtorpsgatan,am_rush,102.87,11956,9011005020300000,0,102.87,11956
9022005001343001,Mårdtorpsgatan,9022005000214001,Ryd centrum,am_rush,88.04,11957,9011005020300000,0,88.04,11957
9022005000214001,Ryd centrum,9022005001315001,Solhaga,day,120.39,23449,9011005020300000,0,121.48,19785
9022005000214001,Ryd centrum,9022005001315001,Solhaga,day,120.39,23449,9011005022600000,0,114.53,3664
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,day,69.37,44337,9011005020300000,0,70.48,19792
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,day,69.37,44337,9011005020600000,0,68.14,14388
9022005000215001,Gamla Linköping,9022005001254001,Vallaplan,day,69.37,44337,9011005021200000,0,68.95,10157
9022005001243002,Kungsgatan,9022005000050005,Linköpings resecentrum,day,114.02,19421,9011005020300000,0,114.02,19421
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,day,108.3,34644,9011005020300000,0,109.59,19808
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,day,108.3,34644,9011005020600000,0,106.75,14401
9022005001253001,Parkgatan,9022005001259002,Barnhemsgatan,day,108.3,34644,9011005021200000,0,101.04,435
9022005001254001,Vallaplan,9022005001253001,Parkgatan,day,71.59,44356,9011005020300000,0,72.43,19800
9022005001254001,Vallaplan,9022005001253001,Parkgatan,day,71.59,44356,9011005020600000,0,70.58,14394
9022005001254001,Vallaplan,9022005001253001,Parkgatan,day,71.59,44356,9011005021200000,0,71.37,10162
9022005001259002,Barnhemsgatan,9022005000046004,Trädgårdstorget,day,234.42,2163,9011005020300000,0,231.27,1953
9022005001259002,Barnhemsgatan,9022005000046004,Trädgårdstorget,day,234.42,2163,9011005020600000,0,263.75,210
9022005001259002,Barnhemsgatan,9022005001268002,Stora Torget,day,129.54,30479,9011005020300000,0,129.17,17860
9022005001259002,Barnhemsgatan,9022005001268002,Stora Torget,day,129.54,30479,9011005020600000,0,130.07,12619
9022005001268002,Stora Torget,9022005000050005,Linköpings resecentrum,day,310.61,393,9011005020300000,0,310.61,393
9022005001268002,Stora Torget,9022005001243002,Kungsgatan,day,119.89,29825,9011005020300000,0,121.12,17468
