from_stop_id,to_stop_id,time_type,aggregated_mean,aggregated_sample_size,route_id,direction_id,route_mean,route_sample_size
9022005000042002,9022005000046004,am_rush,112.8,5154,9011005020100000,0,114.55,1410
9022005000042002,9022005000046004,am_rush,112.8,5154,9011005020200000,0,110.51,1171
9022005000042002,9022005000046004,am_rush,112.8,5154,9011005020400000,0,110.74,1170
9022005000042002,9022005000046004,am_rush,112.8,5154,9011005020500000,0,114.67,1403
9022005000043002,9022005001227002,am_rush,101.5,2813,9011005020100000,0,101.79,1407
9022005000043002,9022005001227002,am_rush,101.5,2813,9011005021400000,0,101.52,702
9022005000043002,9022005001227002,am_rush,101.5,2813,9011005021500000,0,100.89,704
9022005000045002,9022005001231002,am_rush,57.22,3204,9011005020100000,0,57.45,1407
9022005000045002,9022005001231002,am_rush,57.22,3204,9011005021400000,0,58.94,702
9022005000045002,9022005001231002,am_rush,57.22,3204,9011005021500000,0,53.57,704
9022005000045002,9022005001231002,am_rush,57.22,3204,9011005022200000,1,59.87,391
9022005000046004,9022005000050003,am_rush,418.85,197,9011005020100000,0,418.85,197
9022005000046004,9022005001243002,am_rush,86.09,4438,9011005020100000,0,85.28,1213
9022005000046004,9022005001243002,am_rush,86.09,4438,9011005020200000,0,85.43,1009
9022005000046004,9022005001243002,am_rush,86.09,4438,9011005020400000,0,86.17,1008
9022005000046004,9022005001243002,am_rush,86.09,4438,9011005020500000,0,87.4,1208
9022005000050003,9022005001223002,am_rush,159.55,1410,9011005020100000,0,159.55,1410
9022005000417003,9022005001219002,am_rush,70.56,1409,9011005020100000,0,70.56,1409
9022005001219002,9022005001234002,am_rush,94.48,1410,9011005020100000,0,94.48,1410
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005020100000,0,107.48,1409
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005020500000,0,107.64,1403
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005021000000,1,113.61,1016
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005021300000,0,107.5,934
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005021400000,0,109.13,702
9022005001221002,9022005000042002,am_rush,108.65,6168,9011005021500000,0,106.86,704
9022005001223002,9022005000417003,am_rush,82.06,1410,9011005020100000,0,82.06,1410
9022005001227002,9022005001221002,am_rush,101.95,2813,9011005020100000,0,102.71,1407
9022005001227002,9022005001221002,am_rush,101.95,2813,9011005021400000,0,102.26,702
9022005001227002,9022005001221002,am_rush,101.95,2813,9011005021500000,0,100.13,704
9022005001229002,9022005001230002,am_rush,49.05,2031,9011005020100000,0,57.41,1406
9022005001229002,9022005001230002,am_rush,49.05,2031,9011005021700000,1,30.25,625
9022005001230002,9022005001233002,am_rush,86.55,1406,9011005020100000,0,86.55,1406
9022005001231002,9022005000043002,am_rush,116.12,2813,9011005020100000,0,121.37,1407
9022005001231002,9022005000043002,am_rush,116.12,2813,9011005021400000,0,115.28,702
9022005001231002,9022005000043002,am_rush,116.12,2813,9011005021500000,0,106.46,704
9022005001232002,9022005000045002,am_rush,56.99,2502,9011005020100000,0,58.16,1407
9022005001232002,9022005000045002,am_rush,56.99,2502,9011005021500000,0,55.91,704
9022005001232002,9022005000045002,am_rush,56.99,2502,9011005022200000,1,54.7,391
9022005001233002,9022005001232002,am_rush,47.23,2502,9011005020100000,0,49.78,1407
9022005001233002,9022005001232002,am_rush,47.23,2502,9011005021500000,0,44.16,704
9022005001233002,9022005001232002,am_rush,47.23,2502,9011005022200000,1,43.57,391
9022005001234002,9022005001235002,am_rush,40.13,1410,9011005020100000,0,40.13,1410
9022005001235002,9022005001236003,am_rush,108.61,1410,9011005020100000,0,108.61,1410
9022005001236003,9022005001411002,am_rush,54.05,2813,9011005020100000,0,55.56,1410
9022005001236003,9022005001411002,am_rush,54.05,2813,9011005020500000,0,52.53,1403
9022005001243002,9022005000050003,am_rush,266.1,1213,9011005020100000,0,266.1,1213
9022005001411002,9022005000048001,am_rush,207.77,2813,9011005020100000,0,219.54,1410
9022005001411002,9022005000048001,am_rush,207.77,2813,9011005020500000,0,195.95,1403
9022005000042002,9022005000046004,day,130.68,9655,9011005020100000,0,133.08,2896
9022005000042002,9022005000046004,day,130.68,9655,9011005020200000,0,125.44,1933
9022005000042002,9022005000046004,day,130.68,9655,9011005020400000,0,126.91,1932
9022005000042002,9022005000046004,day,130.68,9655,9011005020500000,0,134.29,2894
9022005000043002,9022005001227002,day,98.03,4903,9011005020100000,0,99.31,2891
9022005000043002,9022005001227002,day,98.03,4903,9011005021400000,0,98.1,1046
9022005000043002,9022005001227002,day,98.03,4903,9011005021500000,0,94.14,966
9022005000045002,9022005001231002,day,50.21,4902,9011005020100000,0,50.82,2891
9022005000045002,9022005001231002,day,50.21,4902,9011005021400000,0,50.0,1046
9022005000045002,9022005001231002,day,50.21,4902,9011005021500000,0,48.62,965
9022005000046004,9022005000050003,day,390.5,396,9011005020100000,0,390.5,396
9022005000046004,9022005001243002,day,92.75,8340,9011005020100000,0,92.46,2501
9022005000046004,9022005001243002,day,92.75,8340,9011005020200000,0,90.21,1669
9022005000046004,9022005001243002,day,92.75,8340,9011005020400000,0,93.82,1671
9022005000046004,9022005001243002,day,92.75,8340,9011005020500000,0,94.02,2499
9022005000050003,9022005001223002,day,165.33,2898,9011005020100000,0,165.33,2898
9022005000417003,9022005001219002,day,77.12,2901,9011005020100000,0,77.12,2901
9022005001219002,9022005001234002,day,98.36,2901,9011005020100000,0,98.36,2901
9022005001221002,9022005000042002,day,102.56,10370,9011005020100000,0,104.21,2893
9022005001221002,9022005000042002,day,102.56,10370,9011005020500000,0,104.45,2894
9022005001221002,9022005000042002,day,102.56,10370,9011005021000000,1,97.79,1046
9022005001221002,9022005000042002,day,102.56,10370,9011005021300000,0,102.46,1524
9022005001221002,9022005000042002,day,102.56,10370,9011005021400000,0,102.0,1047
9022005001221002,9022005000042002,day,102.56,10370,9011005021500000,0,97.85,966
9022005001223002,9022005000417003,day,84.61,2901,9011005020100000,0,84.61,2901
9022005001227002,9022005001221002,day,102.41,4905,9011005020100000,0,103.19,2892
9022005001227002,9022005001221002,day,102.41,4905,9011005021400000,0,102.01,1047
9022005001227002,9022005001221002,day,102.41,4905,9011005021500000,0,100.49,966
9022005001229002,9022005001230002,day,43.3,3938,9011005020100000,0,46.26,2891
9022005001229002,9022005001230002,day,43.3,3938,9011005021700000,1,35.11,1047
9022005001230002,9022005001233002,day,75.89,2891,9011005020100000,0,75.89,2891
9022005001231002,9022005000043002,day,107.51,4903,9011005020100000,0,108.88,2891
9022005001231002,9022005000043002,day,107.51,4903,9011005021400000,0,106.99,1046
9022005001231002,9022005000043002,day,107.51,4903,9011005021500000,0,103.96,966
9022005001232002,9022005000045002,day,52.21,3856,9011005020100000,0,53.58,2891
9022005001232002,9022005000045002,day,52.21,3856,9011005021500000,0,48.12,965
9022005001233002,9022005001232002,day,43.82,3856,9011005020100000,0,45.28,2891
9022005001233002,9022005001232002,day,43.82,3856,9011005021500000,0,39.44,965
9022005001234002,9022005001235002,day,43.5,2901,9011005020100000,0,43.5,2901
9022005001235002,9022005001236003,day,110.61,2901,9011005020100000,0,110.61,2901
9022005001236003,9022005001411002,day,59.7,6289,9011005020100000,0,67.29,2901
9022005001236003,9022005001411002,day,59.7,6289,9011005020500000,0,53.22,2905
9022005001236003,9022005001411002,day,59.7,6289,9011005022600000,0,53.05,483
9022005001243002,9022005000050003,day,270.34,2501,9011005020100000,0,270.34,2501
9022005001411002,9022005000048001,day,190.98,6289,9011005020100000,0,199.53,2900
9022005001411002,9022005000048001,day,190.98,6289,9011005020500000,0,179.43,2905
9022005001411002,9022005000048001,day,190.98,6289,9011005022600000,0,209.09,484
9022005000042002,9022005000046004,night,109.73,8866,9011005020100000,0,114.61,2336
9022005000042002,9022005000046004,night,109.73,8866,9011005020200000,0,102.8,2018
9022005000042002,9022005000046004,night,109.73,8866,9011005020400000,0,103.31,2096
9022005000042002,9022005000046004,night,109.73,8866,9011005020500000,0,116.38,2416
9022005000043002,9022005001227002,night,88.05,5393,9011005020100000,0,89.12,2335
9022005000043002,9022005001227002,night,88.05,5393,9011005021400000,0,90.09,1528
9022005000043002,9022005001227002,night,88.05,5393,9011005021500000,0,84.38,1530
9022005000045002,9022005001231002,night,48.44,5394,9011005020100000,0,48.05,2335
9022005000045002,9022005001231002,night,48.44,5394,9011005021400000,0,49.03,1529
9022005000045002,9022005001231002,night,48.44,5394,9011005021500000,0,48.44,1530
9022005000046004,9022005000050003,night,390.21,319,9011005020100000,0,390.21,319
9022005000046004,9022005001243002,night,79.85,7655,9011005020100000,0,80.2,2017
9022005000046004,9022005001243002,night,79.85,7655,9011005020200000,0,78.4,1743
9022005000046004,9022005001243002,night,79.85,7655,9011005020400000,0,78.11,1810
9022005000046004,9022005001243002,night,79.85,7655,9011005020500000,0,82.23,2085
9022005000050003,9022005001223002,night,149.9,2335,9011005020100000,0,149.9,2335
9022005000417003,9022005001219002,night,67.37,2336,9011005020100000,0,67.37,2336
9022005001219002,9022005001234002,night,91.91,2336,9011005020100000,0,91.91,2336
9022005001221002,9022005000042002,night,87.02,10796,9011005020100000,0,89.43,2336
9022005001221002,9022005000042002,night,87.02,10796,9011005020500000,0,89.44,2416
9022005001221002,9022005000042002,night,87.02,10796,9011005021000000,1,84.21,1211
9022005001221002,9022005000042002,night,87.02,10796,9011005021300000,0,86.2,1775
9022005001221002,9022005000042002,night,87.02,10796,9011005021400000,0,86.27,1528
9022005001221002,9022005000042002,night,87.02,10796,9011005021500000,0,83.45,1530
9022005001223002,9022005000417003,night,73.53,2336,9011005020100000,0,73.53,2336
9022005001227002,9022005001221002,night,98.39,5393,9011005020100000,0,100.05,2335
9022005001227002,9022005001221002,night,98.39,5393,9011005021400000,0,98.04,1528
9022005001227002,9022005001221002,night,98.39,5393,9011005021500000,0,96.21,1530
9022005001229002,9022005001230002,night,37.52,3709,9011005020100000,0,40.84,2335
9022005001229002,9022005001230002,night,37.52,3709,9011005021700000,1,31.88,1374
9022005001230002,9022005001233002,night,73.73,2335,9011005020100000,0,73.73,2335
9022005001231002,9022005000043002,night,94.83,5393,9011005020100000,0,99.69,2335
9022005001231002,9022005000043002,night,94.83,5393,9011005021400000,0,91.46,1528
9022005001231002,9022005000043002,night,94.83,5393,9011005021500000,0,90.77,1530
9022005001232002,9022005000045002,night,48.87,3865,9011005020100000,0,49.29,2335
9022005001232002,9022005000045002,night,48.87,3865,9011005021500000,0,48.22,1530
9022005001233002,9022005001232002,night,39.94,3865,9011005020100000,0,41.26,2335
9022005001233002,9022005001232002,night,39.94,3865,9011005021500000,0,37.92,1530
9022005001234002,9022005001235002,night,41.27,2336,9011005020100000,0,41.27,2336
9022005001235002,9022005001236003,night,108.41,2336,9011005020100000,0,108.41,2336
9022005001236003,9022005001411002,night,60.55,4833,9011005020100000,0,64.71,2336
9022005001236003,9022005001411002,night,60.55,4833,9011005020500000,0,56.42,2416
9022005001236003,9022005001411002,night,60.55,4833,9011005022600000,0,63.74,81
9022005001243002,9022005000050003,night,282.67,2016,9011005020100000,0,282.67,2016
9022005001411002,9022005000048001,night,184.87,4833,9011005020100000,0,196.12,2336
9022005001411002,9022005000048001,night,184.87,4833,9011005020500000,0,174.16,2416
9022005001411002,9022005000048001,night,184.87,4833,9011005022600000,0,180.12,81
9022005000042002,9022005000046004,pm_rush,140.31,3561,9011005020100000,0,144.71,971
9022005000042002,9022005000046004,pm_rush,140.31,3561,9011005020200000,0,134.07,810
9022005000042002,9022005000046004,pm_rush,140.31,3561,9011005020400000,0,133.81,810
9022005000042002,9022005000046004,pm_rush,140.31,3561,9011005020500000,0,146.56,970
9022005000043002,9022005001227002,pm_rush,97.37,1941,9011005020100000,0,96.01,970
9022005000043002,9022005001227002,pm_rush,97.37,1941,9011005021400000,0,99.16,485
9022005000043002,9022005001227002,pm_rush,97.37,1941,9011005021500000,0,98.31,486
9022005000045002,9022005001231002,pm_rush,53.27,1941,9011005020100000,0,54.02,970
9022005000045002,9022005001231002,pm_rush,53.27,1941,9011005021400000,0,53.94,485
9022005000045002,9022005001231002,pm_rush,53.27,1941,9011005021500000,0,51.1,486
9022005000046004,9022005000050003,pm_rush,355.85,132,9011005020100000,0,355.85,132
9022005000046004,9022005001243002,pm_rush,96.84,3077,9011005020100000,0,96.33,839
9022005000046004,9022005001243002,pm_rush,96.84,3077,9011005020200000,0,95.74,700
9022005000046004,9022005001243002,pm_rush,96.84,3077,9011005020400000,0,96.27,700
9022005000046004,9022005001243002,pm_rush,96.84,3077,9011005020500000,0,98.75,838
9022005000050003,9022005001223002,pm_rush,180.7,971,9011005020100000,0,180.7,971
9022005000417003,9022005001219002,pm_rush,82.56,972,9011005020100000,0,82.56,972
9022005001219002,9022005001234002,pm_rush,107.52,972,9011005020100000,0,107.52,972
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005020100000,0,123.1,971
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005020500000,0,129.27,970
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005021000000,1,123.1,648
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005021300000,0,116.99,647
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005021400000,0,121.13,485
9022005001221002,9022005000042002,pm_rush,122.71,4207,9011005021500000,0,117.52,486
9022005001223002,9022005000417003,pm_rush,95.42,971,9011005020100000,0,95.42,971
9022005001227002,9022005001221002,pm_rush,114.86,1941,9011005020100000,0,113.79,970
9022005001227002,9022005001221002,pm_rush,114.86,1941,9011005021400000,0,116.95,485
9022005001227002,9022005001221002,pm_rush,114.86,1941,9011005021500000,0,114.91,486
9022005001229002,9022005001230002,pm_rush,44.61,1374,9011005020100000,0,45.59,970
9022005001229002,9022005001230002,pm_rush,44.61,1374,9011005021700000,1,42.26,404
9022005001230002,9022005001233002,pm_rush,78.69,970,9011005020100000,0,78.69,970
9022005001231002,9022005000043002,pm_rush,114.79,1941,9011005020100000,0,116.47,970
9022005001231002,9022005000043002,pm_rush,114.79,1941,9011005021400000,0,113.12,485
9022005001231002,9022005000043002,pm_rush,114.79,1941,9011005021500000,0,113.09,486
9022005001232002,9022005000045002,pm_rush,56.32,1456,9011005020100000,0,57.94,970
9022005001232002,9022005000045002,pm_rush,56.32,1456,9011005021500000,0,53.08,486
9022005001233002,9022005001232002,pm_rush,47.67,1456,9011005020100000,0,49.96,970
9022005001233002,9022005001232002,pm_rush,47.67,1456,9011005021500000,0,43.09,486
9022005001234002,9022005001235002,pm_rush,49.75,972,9011005020100000,0,49.75,972
9022005001235002,9022005001236003,pm_rush,114.3,972,9011005020100000,0,114.3,972
9022005001236003,9022005001411002,pm_rush,71.71,2105,9011005020100000,0,81.96,972
9022005001236003,9022005001411002,pm_rush,71.71,2105,9011005020500000,0,62.75,971
9022005001236003,9022005001411002,pm_rush,71.71,2105,9011005022600000,0,63.89,162
9022005001243002,9022005000050003,pm_rush,248.52,839,9011005020100000,0,248.52,839
9022005001411002,9022005000048001,pm_rush,188.16,2105,9011005020100000,0,200.86,972
9022005001411002,9022005000048001,pm_rush,188.16,2105,9011005020500000,0,176.86,971
9022005001411002,9022005000048001,pm_rush,188.16,2105,9011005022600000,0,179.73,162
9022005000042002,9022005000046004,weekend,111.38,6783,9011005020100000,0,114.5,1855
9022005000042002,9022005000046004,weekend,111.38,6783,9011005020200000,0,104.58,1568
9022005000042002,9022005000046004,weekend,111.38,6783,9011005020400000,0,106.06,1570
9022005000042002,9022005000046004,weekend,111.38,6783,9011005020500000,0,118.77,1790
9022005000043002,9022005001227002,weekend,91.95,4006,9011005020100000,0,92.16,1855
9022005000043002,9022005001227002,weekend,91.95,4006,9011005021400000,0,93.33,1072
9022005000043002,9022005001227002,weekend,91.95,4006,9011005021500000,0,90.2,1079
9022005000045002,9022005001231002,weekend,48.66,4006,9011005020100000,0,48.8,1855
9022005000045002,9022005001231002,weekend,48.66,4006,9011005021400000,0,48.91,1072
9022005000045002,9022005001231002,weekend,48.66,4006,9011005021500000,0,48.18,1079
9022005000046004,9022005000050003,weekend,423.09,234,9011005020100000,0,423.09,234
9022005000046004,9022005001243002,weekend,83.17,5928,9011005020100000,0,84.47,1621
9022005000046004,9022005001243002,weekend,83.17,5928,9011005020200000,0,80.87,1371
9022005000046004,9022005001243002,weekend,83.17,5928,9011005020400000,0,82.01,1372
9022005000046004,9022005001243002,weekend,83.17,5928,9011005020500000,0,84.87,1564
9022005000050003,9022005001223002,weekend,147.52,1855,9011005020100000,0,147.52,1855
9022005000417003,9022005001219002,weekend,67.39,1856,9011005020100000,0,67.39,1856
9022005001219002,9022005001234002,weekend,94.49,1856,9011005020100000,0,94.49,1856
9022005001221002,9022005000042002,weekend,83.23,8213,9011005020100000,0,83.75,1855
9022005001221002,9022005000042002,weekend,83.23,8213,9011005020500000,0,86.56,1790
9022005001221002,9022005000042002,weekend,83.23,8213,9011005021000000,1,79.67,1034
9022005001221002,9022005000042002,weekend,83.23,8213,9011005021300000,0,82.49,1382
9022005001221002,9022005000042002,weekend,83.23,8213,9011005021400000,0,83.98,1073
9022005001221002,9022005000042002,weekend,83.23,8213,9011005021500000,0,80.46,1079
9022005001223002,9022005000417003,weekend,72.02,1855,9011005020100000,0,72.02,1855
9022005001227002,9022005001221002,weekend,99.12,4006,9011005020100000,0,99.0,1855
9022005001227002,9022005001221002,weekend,99.12,4006,9011005021400000,0,100.48,1072
9022005001227002,9022005001221002,weekend,99.12,4006,9011005021500000,0,97.98,1079
9022005001229002,9022005001230002,weekend,40.12,2944,9011005020100000,0,44.73,1854
9022005001229002,9022005001230002,weekend,40.12,2944,9011005021700000,1,32.28,1090
9022005001230002,9022005001233002,weekend,75.87,1855,9011005020100000,0,75.87,1855
9022005001231002,9022005000043002,weekend,97.45,4006,9011005020100000,0,99.17,1855
9022005001231002,9022005000043002,weekend,97.45,4006,9011005021400000,0,97.62,1072
9022005001231002,9022005000043002,weekend,97.45,4006,9011005021500000,0,94.34,1079
9022005001232002,9022005000045002,weekend,50.14,2934,9011005020100000,0,50.64,1855
9022005001232002,9022005000045002,weekend,50.14,2934,9011005021500000,0,49.28,1079
9022005001233002,9022005001232002,weekend,41.86,2934,9011005020100000,0,42.82,1855
9022005001233002,9022005001232002,weekend,41.86,2934,9011005021500000,0,40.21,1079
9022005001234002,9022005001235002,weekend,42.0,1856,9011005020100000,0,42.0,1856
9022005001235002,9022005001236003,weekend,107.72,1856,9011005020100000,0,107.72,1856
9022005001236003,9022005001411002,weekend,58.36,3840,9011005020100000,0,62.21,1856
9022005001236003,9022005001411002,weekend,58.36,3840,9011005020500000,0,54.88,1792
9022005001236003,9022005001411002,weekend,58.36,3840,9011005022600000,0,53.53,192
9022005001243002,9022005000050003,weekend,319.63,1621,9011005020100000,0,319.63,1621
9022005001411002,9022005000048001,weekend,192.65,3840,9011005020100000,0,201.23,1856
9022005001411002,9022005000048001,weekend,192.65,3840,9011005020500000,0,181.63,1792
9022005001411002,9022005000048001,weekend,192.65,3840,9011005022600000,0,212.53,192
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005020100000,1,68.63,1565
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005020500000,1,69.41,1404
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005021000000,0,67.44,702
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005021300000,1,69.62,858
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005021400000,1,68.25,624
9022005000042001,9022005001222001,am_rush,68.75,5858,9011005021500000,1,68.39,705
9022005000043001,9022005001231001,am_rush,83.68,2896,9011005020100000,1,83.38,1566
9022005000043001,9022005001231001,am_rush,83.68,2896,9011005021400000,1,86.86,625
9022005000043001,9022005001231001,am_rush,83.68,2896,9011005021500000,1,81.51,705
9022005000045001,9022005001232001,am_rush,38.24,2272,9011005020100000,1,38.9,1566
9022005000045001,9022005001232001,am_rush,38.24,2272,9011005021500000,1,36.78,706
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005020100000,1,139.12,1565
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005020200000,1,140.86,1172
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005020400000,1,152.3,1094
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005020500000,1,142.38,1404
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021000000,0,141.03,702
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021300000,1,138.61,858
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021400000,1,137.11,624
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021500000,1,130.54,705
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021600000,0,136.08,703
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021700000,1,142.26,624
9022005000046003,9022005000042001,am_rush,141.08,9998,9011005021800000,1,148.45,547
9022005000050002,9022005000046003,am_rush,305.62,218,9011005020100000,1,305.62,218
9022005000050002,9022005001243001,am_rush,155.75,1347,9011005020100000,1,155.75,1347
9022005000417001,9022005001223001,am_rush,78.93,2423,9011005020100000,1,80.1,1642
9022005000417001,9022005001223001,am_rush,78.93,2423,9011005021200000,0,76.47,781
9022005001219001,9022005000417001,am_rush,106.71,1642,9011005020100000,1,106.71,1642
9022005001222001,9022005001227001,am_rush,74.5,2895,9011005020100000,1,73.91,1566
9022005001222001,9022005001227001,am_rush,74.5,2895,9011005021400000,1,77.97,624
9022005001222001,9022005001227001,am_rush,74.5,2895,9011005021500000,1,72.75,705
9022005001223001,9022005000050002,am_rush,294.68,1643,9011005020100000,1,294.68,1643
9022005001227001,9022005000043001,am_rush,100.24,2895,9011005020100000,1,96.81,1566
9022005001227001,9022005000043001,am_rush,100.24,2895,9011005021400000,1,104.65,624
9022005001227001,9022005000043001,am_rush,100.24,2895,9011005021500000,1,103.94,705
9022005001229001,9022005000044001,am_rush,92.8,1566,9011005020100000,1,92.8,1566
9022005001230001,9022005001229001,am_rush,35.37,2190,9011005020100000,1,34.09,1566
9022005001230001,9022005001229001,am_rush,35.37,2190,9011005021700000,0,38.57,624
9022005001231001,9022005000045001,am_rush,53.36,2272,9011005020100000,1,54.24,1566
9022005001231001,9022005000045001,am_rush,53.36,2272,9011005021500000,1,51.41,706
9022005001232001,9022005001233001,am_rush,23.55,2272,9011005020100000,1,24.23,1566
9022005001232001,9022005001233001,am_rush,23.55,2272,9011005021500000,1,22.04,706
9022005001233001,9022005001230001,am_rush,80.28,1566,9011005020100000,1,80.28,1566
9022005001234001,9022005001219001,am_rush,102.8,1642,9011005020100000,1,102.8,1642
9022005001235001,9022005001234001,am_rush,67.06,1642,9011005020100000,1,67.06,1642
9022005001236001,9022005001235001,am_rush,116.73,1641,9011005020100000,1,116.73,1641
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005020100000,1,95.94,1347
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005020200000,1,95.43,1008
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005020400000,1,105.5,942
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005020500000,1,98.28,1208
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021000000,0,95.58,604
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021100000,1,98.73,737
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021300000,1,93.63,739
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021400000,1,91.35,538
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021500000,1,86.68,606
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021600000,0,98.87,604
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021700000,1,99.82,537
9022005001243001,9022005000046003,am_rush,96.91,9341,9011005021800000,1,99.94,471
9022005001411001,9022005001236001,am_rush,84.61,1720,9011005020100000,1,84.91,1641
9022005001411001,9022005001236001,am_rush,84.61,1720,9011005022600000,1,78.33,79
9022005000042001,9022005001222001,day,71.63,10559,9011005020100000,1,72.05,2899
9022005000042001,9022005001222001,day,71.63,10559,9011005020500000,1,72.03,2903
9022005000042001,9022005001222001,day,71.63,10559,9011005021000000,0,69.32,1130
9022005000042001,9022005001222001,day,71.63,10559,9011005021300000,1,71.1,1532
9022005000042001,9022005001222001,day,71.63,10559,9011005021400000,1,72.95,1048
9022005000042001,9022005001222001,day,71.63,10559,9011005021500000,1,71.34,1047
9022005000043001,9022005001231001,day,83.84,4996,9011005020100000,1,83.97,2899
9022005000043001,9022005001231001,day,83.84,4996,9011005021400000,1,85.12,1050
9022005000043001,9022005001231001,day,83.84,4996,9011005021500000,1,82.21,1047
9022005000045001,9022005001232001,day,36.36,3946,9011005020100000,1,37.35,2899
9022005000045001,9022005001232001,day,36.36,3946,9011005021500000,1,33.63,1047
9022005000046003,9022005000042001,day,142.32,17632,9011005020100000,1,142.5,2898
9022005000046003,9022005000042001,day,142.32,17632,9011005020200000,1,138.98,1930
9022005000046003,9022005000042001,day,142.32,17632,9011005020400000,1,150.47,2009
9022005000046003,9022005000042001,day,142.32,17632,9011005020500000,1,142.88,2901
9022005000046003,9022005000042001,day,142.32,17632,9011005021000000,0,142.49,1129
9022005000046003,9022005000042001,day,142.32,17632,9011005021300000,1,139.7,1532
9022005000046003,9022005000042001,day,142.32,17632,9011005021400000,1,144.18,1048
9022005000046003,9022005000042001,day,142.32,17632,9011005021500000,1,138.43,1047
9022005000046003,9022005000042001,day,142.32,17632,9011005021600000,0,139.02,968
9022005000046003,9022005000042001,day,142.32,17632,9011005021700000,1,141.44,1044
9022005000046003,9022005000042001,day,142.32,17632,9011005021800000,1,140.53,1126
9022005000050002,9022005000046003,day,318.66,396,9011005020100000,1,318.66,396
9022005000050002,9022005001243001,day,157.51,2500,9011005020100000,1,157.51,2500
9022005000417001,9022005001223001,day,73.3,4261,9011005020100000,1,73.89,2894
9022005000417001,9022005001223001,day,73.3,4261,9011005021200000,0,72.05,1367
9022005001219001,9022005000417001,day,103.79,2894,9011005020100000,1,103.79,2894
9022005001222001,9022005001227001,day,79.61,4997,9011005020100000,1,79.64,2900
9022005001222001,9022005001227001,day,79.61,4997,9011005021400000,1,81.35,1050
9022005001222001,9022005001227001,day,79.61,4997,9011005021500000,1,77.77,1047
9022005001223001,9022005000050002,day,320.72,2896,9011005020100000,1,320.72,2896
9022005001227001,9022005000043001,day,104.77,4996,9011005020100000,1,106.19,2899
9022005001227001,9022005000043001,day,104.77,4996,9011005021400000,1,104.43,1050
9022005001227001,9022005000043001,day,104.77,4996,9011005021500000,1,101.2,1047
9022005001229001,9022005000044001,day,85.94,2899,9011005020100000,1,85.94,2899
9022005001230001,9022005001229001,day,39.53,3944,9011005020100000,1,41.76,2899
9022005001230001,9022005001229001,day,39.53,3944,9011005021700000,0,33.35,1045
9022005001231001,9022005000045001,day,55.71,3946,9011005020100000,1,56.28,2899
9022005001231001,9022005000045001,day,55.71,3946,9011005021500000,1,54.15,1047
9022005001232001,9022005001233001,day,27.58,3946,9011005020100000,1,28.84,2899
9022005001232001,9022005001233001,day,27.58,3946,9011005021500000,1,24.08,1047
9022005001233001,9022005001230001,day,89.16,2899,9011005020100000,1,89.16,2899
9022005001234001,9022005001219001,day,94.67,2893,9011005020100000,1,94.67,2893
9022005001235001,9022005001234001,day,64.17,2893,9011005020100000,1,64.17,2893
9022005001236001,9022005001235001,day,110.18,2893,9011005020100000,1,110.18,2893
9022005001243001,9022005000046003,day,121.79,16472,9011005020100000,1,114.17,2500
9022005001243001,9022005000046003,day,121.79,16472,9011005020200000,1,120.82,1668
9022005001243001,9022005000046003,day,121.79,16472,9011005020400000,1,126.92,1736
9022005001243001,9022005000046003,day,121.79,16472,9011005020500000,1,122.06,2502
9022005001243001,9022005000046003,day,121.79,16472,9011005021000000,0,115.22,975
